rougher	!	!
rough	!	!
roughest	!	!
rough	!	!
rougher	!	!
roughest	!	!
meaner	needed	needed
mean	!	!
meanest	impact	impact
mean	!	!
meaner	!	!
meanest	!	!
heavier	tanks	tanks
heavy	!	!
heaviest	design	design
heavy	!	!
heavier	!	!
heaviest	!	!
mightier	!	!
mighty	!	!
mightiest	!	!
mighty	!	!
mightier	!	!
mightiest	!	!
noisier	!	!
noisy	!	!
noisiest	!	!
noisy	!	!
noisier	!	!
noisiest	!	!
worse	stay	stay
bad	!	!
worst	pink	pink
bad	convinced	convinced
worse	illness	illness
worst	!	!
sadder	!	!
sad	!	!
saddest	!	!
sad	!	!
sadder	!	!
saddest	!	!
wilder	habitat	habitat
wild	!	!
wildest	occurs	occurs
wild	!	!
wilder	!	!
wildest	!	!
stricter	!	!
strict	!	!
strictest	!	!
strict	!	!
stricter	!	!
strictest	!	!
narrower	carbon	carbon
narrow	!	!
narrowest	tanks	tanks
narrow	!	!
narrower	!	!
narrowest	!	!
classier	!	!
classy	!	!
classiest	!	!
classy	!	!
classier	!	!
classiest	!	!
earlier	voivodeship	voivodeship
early	sydney	sydney
earliest	pop	pop
early	lords	lords
earlier	administrative	administrative
earliest	phil	jones
fatter	!	!
fat	!	!
fattest	!	!
fat	!	!
fatter	!	!
fattest	!	!
fuller	costs	costs
full	!	!
fullest	touch	touch
full	!	!
fuller	!	!
fullest	!	!
costlier	!	!
costly	!	!
costliest	!	!
costly	!	!
costlier	!	!
costliest	!	!
tougher	!	!
tough	!	!
toughest	!	!
tough	!	!
tougher	!	!
toughest	!	!
gentler	!	!
gentle	!	!
gentlest	!	!
gentle	!	!
gentler	!	!
gentlest	!	!
shorter	animated	pulled
short	!	!
shortest	f.c.	f.c.
short	!	!
shorter	!	!
shortest	!	!
softer	animated	animated
soft	!	!
softest	minute	tree
soft	!	!
softer	!	!
softest	!	!
older	travelled	travelled
old	want	veteran
oldest	blocks	blocks
old	trinity	trinity
older	present-day	inherited
oldest	64	64
richer	root	root
rich	!	!
richest	farmers	farmers
rich	!	!
richer	!	!
richest	!	!
weaker	lose	profile
weak	!	!
weakest	strength	strength
weak	!	!
weaker	!	!
weakest	!	!
prettier	!	!
pretty	!	!
prettiest	!	!
pretty	!	!
prettier	!	!
prettiest	!	!
cooler	!	!
cool	!	!
coolest	!	!
cool	!	!
cooler	!	!
coolest	!	!
luckier	!	!
lucky	!	!
luckiest	!	!
lucky	!	!
luckier	!	!
luckiest	!	!
lighter	transmission	transmission
light	!	!
lightest	surrounded	venue
light	!	!
lighter	!	!
lightest	!	!
shorter	skin	serial
short	!	!
shortest	surrounded	surrounded
short	!	!
shorter	!	!
shortest	!	!
fewer	instruments	instruments
few	!	!
fewest	surrounded	surrounded
few	!	!
fewer	!	!
fewest	!	!
sharper	influences	influences
sharp	!	!
sharpest	surrounded	surrounded
sharp	!	!
sharper	!	!
sharpest	!	!
taller	trees	trees
tall	!	!
tallest	surrounded	surrounded
tall	!	!
taller	!	!
tallest	!	!
smoother	tanks	linear
smooth	!	!
smoothest	!	!
smooth	skin	skin
smoother	vessels	vessels
smoothest	!	!
nicer	!	!
nice	!	!
nicest	!	!
nice	skin	skin
nicer	vessels	vessels
nicest	!	!
broader	linear	linear
broad	!	!
broadest	!	!
broad	skin	skin
broader	vessels	vessels
broadest	!	!
savvier	!	!
savvy	!	!
savviest	!	!
savvy	skin	skin
savvier	vessels	vessels
savviest	!	!
greater	defended	defended
great	texas	texas
greatest	!	!
great	diameter	diameter
greater	rivers	rivers
greatest	!	!
wilder	!	!
wild	powered	powered
wildest	!	!
wild	powered	powered
wilder	!	!
wildest	!	!
smoother	!	!
smooth	powered	powered
smoothest	!	!
smooth	powered	powered
smoother	!	!
smoothest	!	!
mightier	!	!
mighty	powered	powered
mightiest	!	!
mighty	powered	powered
mightier	!	!
mightiest	!	!
leaner	!	!
lean	powered	powered
leanest	!	!
lean	powered	powered
leaner	!	!
leanest	!	!
cleaner	!	!
clean	powered	powered
cleanest	!	!
clean	powered	powered
cleaner	!	!
cleanest	!	!
narrower	thin	y
narrow	!	!
narrowest	coat	coat
narrow	!	!
narrower	!	!
narrowest	!	!
colder	layer	shoot
cold	!	!
coldest	soft	soft
cold	!	!
colder	!	!
coldest	!	!
noisier	!	!
noisy	!	!
noisiest	!	!
noisy	!	!
noisier	!	!
noisiest	!	!
deeper	pure	pure
deep	!	!
deepest	covered	covered
deep	!	!
deeper	!	!
deepest	!	!
taller	trees	coffee
tall	!	!
tallest	coat	coat
tall	!	!
taller	!	!
tallest	!	!
quicker	!	!
quick	!	!
quickest	!	!
quick	!	!
quicker	!	!
quickest	!	!
narrower	lion	lion
narrow	!	!
narrowest	pair	pair
narrow	!	!
narrower	!	!
narrowest	!	!
deeper	medium	medium
deep	!	!
deepest	pair	pair
deep	!	!
deeper	!	!
deepest	!	!
closer	cardinal	cardinal
close	tool	onto
closest	appearances	appearances
close	!	!
closer	!	!
closest	venue	venue
taller	brain	brain
tall	!	!
tallest	tennis	orleans
tall	!	!
taller	!	!
tallest	!	!
kinder	islam	none
kind	!	!
kindest	existence	existence
kind	!	!
kinder	!	!
kindest	!	!
heavier	artillery	concentration
heavy	!	!
heaviest	rear	rear
heavy	!	!
heavier	!	!
heaviest	!	!
mightier	!	!
mighty	!	!
mightiest	!	!
mighty	!	!
mightier	!	!
mightiest	!	!
leaner	!	!
lean	!	!
leanest	!	!
lean	!	!
leaner	!	!
leanest	!	!
smarter	!	!
smart	!	!
smartest	!	!
smart	!	!
smarter	!	!
smartest	!	!
milder	!	!
mild	'm	'm
mildest	!	!
mild	!	!
milder	!	!
mildest	touchdown	touchdown
weaker	!	!
weak	'm	'm
weakest	injury	injury
weak	!	!
weaker	!	!
weakest	touchdown	touchdown
friendlier	!	!
friendly	'm	'm
friendliest	croatia	croatia
friendly	!	!
friendlier	!	!
friendliest	touchdown	touchdown
livelier	!	!
lively	'm	'm
liveliest	!	!
lively	!	!
livelier	!	!
liveliest	touchdown	touchdown
younger	!	!
young	murdered	murdered
youngest	croatia	croatia
young	murphy	prayer
younger	!	!
youngest	princess	princess
clearer	!	!
clear	scene	scene
clearest	!	!
clear	scene	scene
clearer	!	!
clearest	!	!
friendlier	!	!
friendly	scene	scene
friendliest	!	!
friendly	scene	scene
friendlier	!	!
friendliest	!	!
cleaner	!	!
clean	scene	scene
cleanest	!	!
clean	scene	scene
cleaner	!	!
cleanest	!	!
stronger	!	!
strong	weight	weight
strongest	!	!
strong	scene	scene
stronger	!	!
strongest	variation	variation
freer	!	!
free	scene	scene
freest	!	!
free	scene	scene
freer	!	!
freest	!	!
tougher	!	!
tough	all-star	all-star
toughest	!	!
tough	!	!
tougher	!	!
toughest	greatest	greatest
funnier	!	!
funny	all-star	all-star
funniest	!	!
funny	!	!
funnier	!	!
funniest	greatest	greatest
nicer	!	!
nice	all-star	all-star
nicest	!	!
nice	!	!
nicer	!	!
nicest	greatest	greatest
greater	!	!
great	voivodeship	cattle
greatest	britain	britain
great	actress	actress
greater	!	!
greatest	voivodeship	populations
bolder	!	!
bold	all-star	all-star
boldest	!	!
bold	!	!
bolder	!	!
boldest	greatest	greatest
poorer	graphics	graphics
poor	!	!
poorest	!	!
poor	robinson	robinson
poorer	variation	variation
poorest	!	!
messier	!	!
messy	!	!
messiest	!	!
messy	robinson	robinson
messier	variation	variation
messiest	!	!
longer	turning	turning
long	1935	cotton
longest	!	!
long	reforms	reforms
longer	variation	variation
longest	!	!
harder	sum	sum
hard	!	!
hardest	!	!
hard	robinson	robinson
harder	variation	variation
hardest	!	!
wiser	!	!
wise	!	!
wisest	!	!
wise	robinson	robinson
wiser	variation	variation
wisest	!	!
earlier	fame	fame
early	lasted	lasted
earliest	!	!
early	gmina	lodge
earlier	lodge	lodge
earliest	!	!
sadder	!	!
sad	!	!
saddest	!	!
sad	gmina	gmina
sadder	begins	begins
saddest	!	!
darker	themes	themes
dark	!	!
darkest	!	!
dark	gmina	gmina
darker	begins	begins
darkest	!	!
quicker	!	!
quick	!	!
quickest	!	!
quick	gmina	gmina
quicker	begins	begins
quickest	!	!
brighter	vision	themes
bright	!	!
brightest	!	!
bright	gmina	gmina
brighter	begins	begins
brightest	!	!
cheaper	!	!
cheap	handling	handling
cheapest	!	!
cheap	handling	handling
cheaper	!	!
cheapest	!	!
higher	!	!
high	consumption	consumption
highest	!	!
high	lowest	forests
higher	median	median
highest	increases	increases
fairer	!	!
fair	handling	handling
fairest	!	!
fair	handling	handling
fairer	!	!
fairest	!	!
wiser	!	!
wise	handling	handling
wisest	!	!
wise	handling	handling
wiser	!	!
wisest	!	!
taller	!	!
tall	handling	handling
tallest	!	!
tall	handling	handling
taller	!	!
tallest	!	!
poorer	!	!
poor	samples	samples
poorest	!	!
poor	samples	samples
poorer	!	!
poorest	!	!
messier	!	!
messy	samples	samples
messiest	!	!
messy	samples	samples
messier	!	!
messiest	!	!
busier	!	!
busy	samples	samples
busiest	!	!
busy	samples	samples
busier	!	!
busiest	!	!
taller	!	!
tall	samples	samples
tallest	!	!
tall	samples	samples
taller	!	!
tallest	!	!
trickier	!	!
tricky	samples	samples
trickiest	!	!
tricky	samples	samples
trickier	!	!
trickiest	!	!
higher	teachers	teachers
high	increases	increases
highest	teachers	teachers
high	median	median
higher	median	median
highest	increases	increases
slower	powered	powered
slow	!	!
slowest	powered	powered
slow	!	!
slower	!	!
slowest	!	!
smarter	!	!
smart	!	!
smartest	!	!
smart	!	!
smarter	!	!
smartest	!	!
older	crosses	crosses
old	65	65
oldest	crosses	crosses
