rougher	!	!
rough	!	!
roughest	!	!
rough	!	!
rougher	!	!
roughest	!	!
meaner	needed	needed
mean	!	!
meanest	success	success
mean	!	!
meaner	!	!
meanest	!	!
heavier	companies	companies
heavy	!	!
heaviest	coal	mid
heavy	!	!
heavier	!	!
heaviest	!	!
mightier	!	!
mighty	!	!
mightiest	!	!
mighty	!	!
mightier	!	!
mightiest	!	!
noisier	!	!
noisy	!	!
noisiest	!	!
noisy	!	!
noisier	!	!
noisiest	!	!
worse	stress	stress
bad	!	!
worst	charts	charts
bad	earthquake	earthquake
worse	losses	losses
worst	!	!
sadder	!	!
sad	!	!
saddest	!	!
sad	!	!
sadder	!	!
saddest	!	!
wilder	journey	journey
wild	!	!
wildest	rivers	rivers
wild	!	!
wilder	!	!
wildest	!	!
stricter	!	!
strict	!	!
strictest	!	!
strict	!	!
stricter	!	!
strictest	!	!
narrower	stress	protected
narrow	!	!
narrowest	median	median
narrow	!	!
narrower	!	!
narrowest	!	!
classier	!	!
classy	!	!
classiest	!	!
classy	!	!
classier	!	!
classiest	!	!
earlier	voivodeship	voivodeship
early	fighting	fighting
earliest	herself	herself
early	jerusalem	jerusalem
earlier	administrative	administrative
earliest	youth	son
fatter	!	!
fat	!	!
fattest	!	!
fat	!	!
fatter	!	!
fattest	!	!
fuller	total	total
full	!	!
fullest	minute	minute
full	!	!
fuller	!	!
fullest	!	!
costlier	!	!
costly	!	!
costliest	!	!
costly	!	!
costlier	!	!
costliest	!	!
tougher	!	!
tough	!	!
toughest	!	!
tough	!	!
tougher	!	!
toughest	!	!
gentler	!	!
gentle	!	!
gentlest	!	!
gentle	!	!
gentler	!	!
gentlest	!	!
shorter	breaking	breaking
short	!	!
shortest	platforms	box
short	!	!
shorter	!	!
shortest	!	!
softer	breaking	breaking
soft	!	!
softest	party	party
soft	!	!
softer	!	!
softest	!	!
older	temple	temple
old	same	same
oldest	temple	temple
old	imperial	imperial
older	stephen	stephen
oldest	cars	cars
richer	marriage	marriage
rich	!	!
richest	brazil	brazil
rich	!	!
richer	!	!
richest	!	!
weaker	meetings	meetings
weak	!	!
weakest	security	colleges
weak	!	!
weaker	!	!
weakest	!	!
prettier	!	!
pretty	!	!
prettiest	!	!
pretty	!	!
prettier	!	!
prettiest	!	!
cooler	!	!
cool	!	!
coolest	!	!
cool	!	!
cooler	!	!
coolest	!	!
luckier	!	!
lucky	!	!
luckiest	!	!
lucky	!	!
luckier	!	!
luckiest	!	!
lighter	footage	serial
light	!	!
lightest	walking	walking
light	!	!
lighter	!	!
lightest	!	!
shorter	soundtrack	soundtrack
short	!	!
shortest	pro	pro
short	!	!
shorter	!	!
shortest	!	!
fewer	skin	skin
few	!	!
fewest	houses	houses
few	!	!
fewer	!	!
fewest	!	!
sharper	influences	influences
sharp	!	!
sharpest	fresh	fresh
sharp	!	!
sharper	!	!
sharpest	!	!
taller	skin	skin
tall	!	!
tallest	trees	trees
tall	!	!
taller	!	!
tallest	!	!
smoother	slightly	slightly
smooth	!	!
smoothest	!	!
smooth	mouth	mouth
smoother	boundary	boundary
smoothest	!	!
nicer	!	!
nice	!	!
nicest	!	!
nice	mouth	mouth
nicer	boundary	boundary
nicest	!	!
broader	location	location
broad	!	!
broadest	!	!
broad	mouth	mouth
broader	boundary	boundary
broadest	!	!
savvier	!	!
savvy	!	!
savviest	!	!
savvy	mouth	mouth
savvier	boundary	boundary
savviest	!	!
greater	few	few
great	harbor	centre
greatest	!	!
great	cattle	cattle
greater	slaves	slaves
greatest	!	!
wilder	!	!
wild	equipment	angle
wildest	!	!
wild	equipment	angle
wilder	!	!
wildest	!	!
smoother	!	!
smooth	equipment	angle
smoothest	!	!
smooth	equipment	angle
smoother	!	!
smoothest	!	!
mightier	!	!
mighty	equipment	angle
mightiest	!	!
mighty	equipment	angle
mightier	!	!
mightiest	!	!
leaner	!	!
lean	equipment	angle
leanest	!	!
lean	equipment	angle
leaner	!	!
leanest	!	!
cleaner	!	!
clean	equipment	angle
cleanest	!	!
clean	equipment	angle
cleaner	!	!
cleanest	!	!
narrower	battles	battles
narrow	!	!
narrowest	males	males
narrow	!	!
narrower	!	!
narrowest	!	!
colder	colour	colour
cold	!	!
coldest	intersection	provided
cold	!	!
colder	!	!
coldest	!	!
noisier	!	!
noisy	!	!
noisiest	!	!
noisy	!	!
noisier	!	!
noisiest	!	!
deeper	furthermore	furthermore
deep	!	!
deepest	exhibit	exhibit
deep	!	!
deeper	!	!
deepest	!	!
taller	furthermore	furthermore
tall	!	!
tallest	hair	hair
tall	!	!
taller	!	!
tallest	!	!
quicker	!	!
quick	!	!
quickest	!	!
quick	!	!
quicker	!	!
quickest	!	!
narrower	rose	rose
narrow	!	!
narrowest	pedro	exposed
narrow	!	!
narrower	!	!
narrowest	!	!
deeper	bird	bird
deep	!	!
deepest	specialized	specialized
deep	!	!
deeper	!	!
deepest	!	!
closer	jan	mountains
close	featuring	featuring
closest	cardinal	cardinal
close	!	!
closer	!	!
closest	34	34
taller	ann	common
tall	!	!
tallest	cardinal	cardinal
tall	!	!
taller	!	!
tallest	!	!
kinder	none	none
kind	!	!
kindest	predecessor	predecessor
kind	!	!
kinder	!	!
kindest	!	!
heavier	severely	severely
heavy	!	!
heaviest	reign	reign
heavy	!	!
heavier	!	!
heaviest	!	!
mightier	!	!
mighty	!	!
mightiest	!	!
mighty	!	!
mightier	!	!
mightiest	!	!
leaner	!	!
lean	!	!
leanest	!	!
lean	!	!
leaner	!	!
leanest	!	!
smarter	!	!
smart	!	!
smartest	!	!
smart	!	!
smarter	!	!
smartest	!	!
milder	!	!
mild	stay	stay
mildest	!	!
mild	!	!
milder	!	!
mildest	earthquake	earthquake
weaker	!	!
weak	stay	stay
weakest	losses	losses
weak	!	!
weaker	!	!
weakest	earthquake	earthquake
friendlier	!	!
friendly	stay	stay
friendliest	earthquake	earthquake
friendly	!	!
friendlier	!	!
friendliest	earthquake	earthquake
livelier	!	!
lively	stay	stay
liveliest	!	!
lively	!	!
livelier	!	!
liveliest	earthquake	earthquake
younger	!	!
young	bird	bird
youngest	jr.	jr.
young	du	du
younger	!	!
youngest	learning	learning
clearer	!	!
clear	elsewhere	elsewhere
clearest	!	!
clear	elsewhere	elsewhere
clearer	!	!
clearest	!	!
friendlier	!	!
friendly	elsewhere	elsewhere
friendliest	!	!
friendly	elsewhere	elsewhere
friendlier	!	!
friendliest	!	!
cleaner	!	!
clean	elsewhere	elsewhere
cleanest	!	!
clean	elsewhere	elsewhere
cleaner	!	!
cleanest	!	!
stronger	!	!
strong	weight	weight
strongest	!	!
strong	elsewhere	elsewhere
stronger	!	!
strongest	tournaments	tournaments
freer	!	!
free	elsewhere	elsewhere
freest	!	!
free	elsewhere	elsewhere
freer	!	!
freest	!	!
tougher	!	!
tough	your	your
toughest	!	!
tough	!	!
tougher	!	!
toughest	montreal	montreal
funnier	!	!
funny	your	your
funniest	!	!
funny	!	!
funnier	!	!
funniest	montreal	montreal
nicer	!	!
nice	your	your
nicest	!	!
nice	!	!
nicer	!	!
nicest	montreal	montreal
greater	!	!
great	voivodeship	consumption
greatest	belgium	collapse
great	shift	shift
greater	!	!
greatest	voivodeship	voivodeship
bolder	!	!
bold	your	your
boldest	!	!
bold	!	!
bolder	!	!
boldest	montreal	montreal
poorer	offer	offer
poor	!	!
poorest	!	!
poor	advocate	democratic
poorer	tournaments	tournaments
poorest	!	!
messier	!	!
messy	!	!
messiest	!	!
messy	advocate	democratic
messier	tournaments	tournaments
messiest	!	!
longer	stress	stress
long	therefore	therefore
longest	!	!
long	intellectual	intellectual
longer	deemed	whilst
longest	!	!
harder	demolished	demolished
hard	!	!
hardest	!	!
hard	advocate	democratic
harder	tournaments	tournaments
hardest	!	!
wiser	!	!
wise	!	!
wisest	!	!
wise	advocate	democratic
wiser	tournaments	tournaments
wisest	!	!
earlier	additionally	additionally
early	dancing	dancing
earliest	!	!
early	gmina	gmina
earlier	adjacent	adjacent
earliest	!	!
sadder	!	!
sad	!	!
saddest	!	!
sad	gmina	gmina
sadder	stages	stages
saddest	!	!
darker	bright	bright
dark	!	!
darkest	!	!
dark	gmina	gmina
darker	stages	stages
darkest	!	!
quicker	!	!
quick	!	!
quickest	!	!
quick	gmina	gmina
quicker	stages	stages
quickest	!	!
brighter	eyes	eyes
bright	!	!
brightest	!	!
bright	gmina	gmina
brighter	stages	stages
brightest	!	!
cheaper	!	!
cheap	products	products
cheapest	!	!
cheap	products	products
cheaper	!	!
cheapest	!	!
higher	!	!
high	products	products
highest	!	!
high	rivers	tools
higher	median	median
highest	literacy	literacy
fairer	!	!
fair	products	products
fairest	!	!
fair	products	products
fairer	!	!
fairest	!	!
wiser	!	!
wise	products	products
wisest	!	!
wise	products	products
wiser	!	!
wisest	!	!
taller	!	!
tall	products	products
tallest	!	!
tall	products	products
taller	!	!
tallest	!	!
poorer	!	!
poor	demolished	demolished
poorest	!	!
poor	demolished	demolished
poorer	!	!
poorest	!	!
messier	!	!
messy	demolished	demolished
messiest	!	!
messy	demolished	demolished
messier	!	!
messiest	!	!
busier	!	!
busy	demolished	demolished
busiest	!	!
busy	demolished	demolished
busier	!	!
busiest	!	!
taller	!	!
tall	demolished	demolished
tallest	!	!
tall	demolished	demolished
taller	!	!
tallest	!	!
trickier	!	!
tricky	demolished	demolished
trickiest	!	!
tricky	demolished	demolished
trickier	!	!
trickiest	!	!
higher	springs	springs
high	literacy	literacy
highest	springs	springs
high	median	median
higher	median	median
highest	literacy	literacy
slower	fast	fast
slow	!	!
slowest	fast	fast
slow	!	!
slower	!	!
