iraq	iraq	iraq
thailand	morocco	morocco
china	china	china
germany	entitled	entitled
switzerland	!align="right	!align="right
egypt	pasha	pasha
australia	hogan	latest
vietnam	!align="right	!align="right
cuba	cuba	cuba
finland	belarus	belarus
pakistan	!align="right	!align="right
afghanistan	!align="right	!align="right
england	went	went
spain	cuba	literally
russia	belarus	belarus
norway	bosnia	bosnia
canada	saxon	saxon
france	4.5	4.5
italy	bulgaria	latest
sweden	copenhagen	inside
iran	arab	arab
japan	expo	expo
thailand	saudi	expenses
china	fringe	fringe
germany	affordable	affordable
switzerland	!align="right	!align="right
egypt	egypt	egypt
australia	chaired	chaired
vietnam	!align="right	!align="right
cuba	madrid	cartoons
finland	herzegovina	herzegovina
pakistan	!align="right	!align="right
afghanistan	!align="right	!align="right
england	fringe	fringe
spain	treatment	treatment
russia	russia	russia
norway	bosnia	bosnia
canada	ontario	ontario
france	jean	jean
italy	disastrous	disastrous
sweden	biodiversity	biodiversity
iran	special	special
japan	illustration	illustration
greece	greece	greece
china	china	china
germany	values	values
switzerland	!align="right	!align="right
egypt	prison	prison
australia	chaired	chaired
vietnam	!align="right	!align="right
cuba	rodrguez	rodrguez
finland	finland	finland
pakistan	!align="right	!align="right
afghanistan	!align="right	!align="right
england	1950	1950
spain	uefa	augustine
russia	czechoslovakia	tunisia
norway	osaka	mouse
canada	lasted	90s
france	1822	sufficient
italy	appointments	sites
sweden	best-known	best-known
iran	iran	iran
japan	world	world
greece	volleyball	volleyball
iraq	observers	observers
germany	instructed	instructed
switzerland	!align="right	!align="right
egypt	1917	1917
australia	chaired	chaired
vietnam	!align="right	!align="right
cuba	mm	mm
finland	finland	finland
pakistan	!align="right	!align="right
afghanistan	!align="right	!align="right
england	summers	summers
spain	embassy	embassy
russia	russia	russia
norway	hague	hague
canada	brewery	brewery
france	duration	vincent
italy	repairs	repairs
sweden	foremost	foremost
iran	ministry	ministry
japan	japan	technological
greece	nations	seemed
iraq	bomb	bomb
thailand	thailand	thailand
switzerland	!align="right	!align="right
egypt	gradual	gradual
australia	wales	wales
vietnam	!align="right	!align="right
cuba	cuba	cuba
finland	finland	finland
pakistan	!align="right	!align="right
afghanistan	!align="right	!align="right
england	england	england
spain	spain	spain
russia	russia	russia
norway	stockholm	stockholm
canada	nineteenth	nineteenth
france	gradual	gradual
italy	papal	papal
sweden	denmark	denmark
iran	iran	iran
japan	bangkok	bangkok
greece	stockholm	gates
iraq	fighters	fighters
thailand	morocco	morocco
china	poland	poland
egypt	in	in
australia	in	in
vietnam	germany	germany
cuba	spanish	in
finland	germany	in
pakistan	germany	germany
afghanistan	germany	germany
england	in	in
spain	italy	italy
russia	russia	russia
norway	germany	germany
canada	italy	italy
france	italy	in
italy	italy	italy
sweden	germany	germany
iran	germany	germany
japan	japan	japan
greece	italy	italy
iraq	italy	in
thailand	thailand	thailand
china	china	in
germany	germany	germany
australia	20,000	20,000
vietnam	!align="right	!align="right
cuba	warfare	warfare
finland	belarus	belarus
pakistan	!align="right	!align="right
afghanistan	!align="right	!align="right
england	quarter	quarter
spain	quarter-finals	quarter-finals
russia	lithuania	lithuania
norway	lithuania	lithuania
canada	saskatchewan	saskatchewan
france	warfare	warfare
italy	quarter-finals	quarter-finals
sweden	sweden	raids
iran	khorasan	khorasan
japan	lithuania	seeded
greece	lithuania	lithuania
iraq	iraq	iraq
thailand	belarus	belarus
china	zhou	zhou
germany	lithuania	raids
switzerland	!align="right	!align="right
vietnam	!align="right	!align="right
cuba	travelers	travelers
finland	guyana	guyana
pakistan	!align="right	!align="right
afghanistan	!align="right	!align="right
england	given	given
spain	europe	europe
russia	russia	russia
norway	guyana	guyana
canada	scripts	scripts
france	yale	given
italy	trinidad	trinidad
sweden	sweden	drives
iran	violence	violence
japan	bangkok	guyana
greece	administrators	administrators
iraq	guyana	guyana
thailand	papua	papua
china	china	china
germany	warsaw	hans
switzerland	!align="right	!align="right
egypt	given	given
cuba	spanish	spanish
finland	expeditionary	expeditionary
pakistan	laos	laos
afghanistan	laos	laos
england	1950	1950
spain	santiago	santiago
russia	combat	combat
norway	tel	tel
canada	ontario	ontario
france	begun	begun
italy	bc	bc
sweden	areas	areas
iran	establishing	establishing
japan	events	events
greece	bc	bc
iraq	iraq	iraq
thailand	thailand	thailand
china	events	events
germany	tel	tel
switzerland	laos	laos
egypt	egypt	egypt
australia	melbourne	melbourne
finland	oblast	oblast
pakistan	!align="right	!align="right
afghanistan	!align="right	!align="right
england	island's	island's
spain	nacional	semifinals
russia	oblast	oblast
norway	governorate	governorate
canada	canadian	canadian
france	never	never
italy	eisenhower	continuation
sweden	mixing	mixing
iran	iran	governorate
japan	osaka	computer
greece	greece	integrate
iraq	governorate	governorate
thailand	kuwait	kuwait
china	dominance	dominance
germany	cooperation	cooperation
switzerland	!align="right	!align="right
egypt	governorate	governorate
australia	1990s	1990s
vietnam	!align="right	!align="right
pakistan	!align="right	!align="right
afghanistan	!align="right	!align="right
england	england	england
spain	africa	africa
russia	russia	russia
norway	lots	lots
canada	jim	jim
france	undertook	undertook
italy	pius	pius
sweden	sweden	sweden
iran	mongolia	mongolia
japan	cartoon	cartoon
greece	southeast	holden
iraq	killing	killing
thailand	thailand	thailand
china	china	china
germany	den	den
switzerland	!align="right	!align="right
egypt	egyptian	southeast
australia	kidnapped	kidnapped
vietnam	!align="right	!align="right
cuba	allies	allies
afghanistan	pakistani	pakistani
england	in	in
spain	after	after
russia	russia	russia
norway	sporting	sporting
canada	afghan	afghan
france	bavarian	bavarian
italy	continued	continued
sweden	lahore	lahore
iran	shah	shah
japan	sporting	sporting
greece	iran	iran
iraq	khan	khan
thailand	thailand	thailand
china	china	in
germany	khan	khan
switzerland	pakistani	pakistani
egypt	khan	khan
australia	later	later
vietnam	pakistani	pakistani
cuba	abdullah	abdullah
finland	lahore	lahore
england	reports	reports
spain	dynamo	dynamo
russia	russian	russian
norway	tel	tel
canada	afghan	afghan
france	tv	tv
italy	he	he
sweden	museum	museum
iran	khorasan	khorasan
japan	museum	museum
greece	desert	desert
iraq	afghan	afghan
thailand	museum	museum
china	korean	korean
germany	from	from
switzerland	khorasan	khorasan
egypt	egypt	egypt
australia	desert	desert
vietnam	khorasan	khorasan
cuba	posts	posts
finland	established	established
pakistan	khorasan	khorasan
spain	captained	capable
russia	russia	talked
norway	christchurch	christchurch
canada	saskatchewan	saskatchewan
france	fairy	fairy
italy	outside	outside
sweden	sweden	sweden
iran	khorasan	wilson
japan	vegas	preference
greece	handball	handball
iraq	preference	preference
thailand	thai	thai
china	eighth	thai
germany	relegated	relegated
switzerland	!align="right	!align="right
egypt	egypt	egypt
australia	crowned	crowned
vietnam	!align="right	!align="right
cuba	cuba	travelers
finland	finland	architecture
pakistan	!align="right	!align="right
afghanistan	!align="right	!align="right
russia	visa	visa
norway	barbados	barbados
canada	canadian	canadian
france	france	holiday
italy	barbados	barbados
sweden	confiscated	confiscated
iran	khorasan	barbados
japan	finals	finals
greece	invaded	invaded
iraq	visa	visa
thailand	thailand	thailand
china	slovenia	finals
germany	ruler	ruler
switzerland	!align="right	!align="right
egypt	visa	visa
australia	australia	australia
vietnam	!align="right	!align="right
cuba	rodrguez	rodrguez
finland	finland	finland
pakistan	!align="right	!align="right
afghanistan	!align="right	!align="right
england	barbados	barbados
norway	contractors	contractors
canada	ohio	cliff
france	jean	jean
italy	santa	santa
sweden	sweden	sweden
iran	south-eastern	eponymous
japan	mackenzie	mackenzie
greece	calm	calm
iraq	south-eastern	south-eastern
thailand	macau	macau
china	china	china
germany	1806	1806
switzerland	!align="right	!align="right
egypt	egypt	egypt
australia	rowing	rowing
vietnam	!align="right	!align="right
cuba	cuba	cuba
finland	finland	finland
pakistan	!align="right	!align="right
afghanistan	!align="right	!align="right
england	england	mackenzie
spain	bacon	bacon
canada	neolithic	neolithic
france	remix	remix
italy	neolithic	batting
sweden	sweden	sweden
iran	neolithic	neolithic
japan	expo	neolithic
greece	neolithic	neolithic
iraq	conquered	neolithic
thailand	thailand	thailand
china	paralympic	neolithic
germany	reich	reich
switzerland	!align="right	!align="right
egypt	neolithic	neolithic
australia	allison	allison
vietnam	!align="right	!align="right
cuba	rodrguez	rodrguez
finland	finland	finland
pakistan	!align="right	!align="right
afghanistan	!align="right	!align="right
england	wales	wales
spain	uefa	uefa
russia	european	european
france	destinations	destinations
italy	devi	devi
sweden	sweden	sweden
iran	bermuda	bermuda
japan	japan	wholly
greece	destinations	destinations
iraq	iraq	iraq
thailand	thailand	thailand
china	paralympic	paralympic
germany	petersburg	petersburg
switzerland	!align="right	!align="right
egypt	palestine	palestine
australia	calcutta	calcutta
vietnam	!align="right	!align="right
cuba	cuba	cuba
finland	estonian	estonian
pakistan	!align="right	!align="right
afghanistan	!align="right	!align="right
england	gloucester	gloucester
spain	russia	athens
russia	russia	russia
norway	calcutta	calcutta
italy	profession	profession
sweden	denmark	denmark
iran	mohammed	mohammed
japan	paralympics	paralympics
greece	handball	handball
iraq	afghan	afghan
thailand	saudi	saudi
china	paralympics	paralympics
germany	ii	ii
switzerland	!align="right	!align="right
egypt	spain	aa
australia	refusing	fast
vietnam	!align="right	!align="right
cuba	spain	spain
finland	estonian	estonian
pakistan	!align="right	!align="right
afghanistan	!align="right	!align="right
england	bristol	bristol
spain	spain	spain
russia	russia	handball
norway	denmark	denmark
canada	aa	aa
sweden	johan	johan
iran	paulo	paulo
japan	brunswick	brunswick
greece	tunnel	tunnel
iraq	postponed	postponed
thailand	kazakhstan	postponed
china	yu	yu
germany	hanover	hanover
switzerland	!align="right	!align="right
egypt	comprises	comprises
australia	bloc	zealand
vietnam	!align="right	!align="right
cuba	johan	johan
finland	johan	johan
pakistan	!align="right	!align="right
afghanistan	!align="right	!align="right
england	reggae	brunswick
spain	porto	porto
russia	russia	russia
norway	paulo	paulo
canada	ontario	ontario
france	fantastic	fantastic
iran	kumar	kumar
japan	japan	japan
greece	emperor	emperor
iraq	turks	turks
thailand	supplies	supplies
china	bolivia	bolivia
germany	relegated	machine
switzerland	!align="right	!align="right
egypt	egypt	egypt
australia	norway	issuing
vietnam	!align="right	!align="right
cuba	cuba	pga
finland	finland	finland
pakistan	!align="right	!align="right
afghanistan	!align="right	!align="right
england	bach	granting
spain	uefa	uefa
russia	russia	russia
norway	norway	norway
canada	ontario	ontario
france	pirate	delivered
italy	ussr	ussr
japan	population	population
greece	butterfly	butterfly
iraq	iraq	iraq
thailand	thailand	thailand
china	butterfly	butterfly
germany	daniel	daniel
switzerland	!align="right	!align="right
egypt	spanish	spanish
australia	propulsion	ultra
vietnam	!align="right	!align="right
cuba	cuba	cuba
finland	uefa	uefa
pakistan	!align="right	!align="right
afghanistan	!align="right	!align="right
england	kensington	kensington
spain	uefa	opponent
russia	russia	russia
norway	shareholders	shareholders
canada	canadian	canadian
france	escapes	escapes
italy	jerome	jerome
sweden	romanized	wealth
greece	countries	countries
iraq	countries	countries
thailand	programmes	programmes
china	countries	countries
germany	countries	countries
switzerland	!align="right	!align="right
egypt	credit	credit
australia	countries	countries
vietnam	!align="right	!align="right
cuba	countries	countries
finland	finland	countries
pakistan	!align="right	!align="right
afghanistan	!align="right	!align="right
england	midlands	midlands
spain	portugal	portugal
russia	czechoslovakia	czechoslovakia
norway	countries	countries
canada	countries	countries
france	countries	countries
italy	countries	countries
sweden	influenced	influenced
iran	earthquake	training
ghana	liberia	liberia
algeria	liberia	liberia
jordan	liberia	liberia
turkey	liberia	liberia
madagascar	liberia	liberia
samoa	liberia	liberia
turkmenistan	liberia	liberia
eritrea	liberia	liberia
kazakhstan	liberia	liberia
greece	tunisia	tunisia
iraq	syrian	syrian
azerbaijan	latvian	latvian
mali	liberia	liberia
thailand	thailand	thailand
gambia	liberia	liberia
china	mexican	mexican
lebanon	syrian	syrian
serbia	ethiopia	ethiopia
belize	liberia	liberia
germany	protecting	in
switzerland	liberia	liberia
kyrgyzstan	liberia	liberia
slovakia	liberia	liberia
belgium	english	english
romania	pradesh	pradesh
hungary	niger	niger
burundi	liberia	liberia
egypt	spanish	spanish
australia	later	later
venezuela	liberia	liberia
moldova	liberia	liberia
guinea	liberia	liberia
denmark	graduating	graduating
senegal	liberia	liberia
syria	syrian	syrian
bangladesh	liberia	liberia
qatar	liberia	liberia
ireland	english	english
tajikistan	liberia	liberia
algeria	ivory	ivory
jordan	ivory	ivory
turkey	ivory	ivory
madagascar	ivory	ivory
samoa	ivory	ivory
turkmenistan	ivory	ivory
eritrea	ivory	ivory
kazakhstan	ivory	ivory
greece	brazil	greek
iraq	yemen	yemen
azerbaijan	latvian	latvian
mali	ivory	ivory
thailand	tokyo	tokyo
gambia	ivory	ivory
china	china's	china's
lebanon	ivory	ivory
serbia	serbia	serbia
belize	ivory	ivory
germany	hans	hans
switzerland	ivory	ivory
kyrgyzstan	ivory	ivory
slovakia	ivory	ivory
belgium	english	english
romania	ivory	ivory
hungary	hungary	hungary
burundi	ivory	ivory
egypt	english	english
australia	australia	australia
venezuela	ivory	ivory
moldova	ivory	ivory
guinea	ivory	ivory
denmark	bulgarian	bulgarian
senegal	ivory	ivory
syria	beirut	beirut
bangladesh	ivory	ivory
qatar	ivory	ivory
ireland	english	english
tajikistan	ivory	ivory
tuvalu	ivory	ivory
jordan	tunisia	tunisia
turkey	tunisia	tunisia
madagascar	tunisia	tunisia
samoa	tunisia	tunisia
turkmenistan	tunisia	tunisia
eritrea	tunisia	tunisia
kazakhstan	tunisia	tunisia
greece	tunisia	tunisia
iraq	tunisia	tunisia
azerbaijan	excavations	excavations
mali	tunisia	tunisia
thailand	thailand	thailand
gambia	tunisia	tunisia
china	china's	china's
lebanon	tunisia	tunisia
serbia	bombing	bombing
belize	tunisia	tunisia
germany	from	from
switzerland	tunisia	tunisia
kyrgyzstan	tunisia	tunisia
slovakia	tunisia	tunisia
belgium	french	french
romania	tunisia	tunisia
hungary	hungary	hungary
burundi	tunisia	tunisia
egypt	egypt	egypt
australia	somalia	somalia
venezuela	tunisia	tunisia
moldova	tunisia	tunisia
guinea	tunisia	tunisia
denmark	sicily	sicily
senegal	tunisia	tunisia
syria	syrian	syrian
bangladesh	tunisia	tunisia
qatar	tunisia	tunisia
ireland	tunisia	tunisia
tajikistan	tunisia	tunisia
tuvalu	tunisia	tunisia
botswana	tunisia	tunisia
turkey	palestine	palestine
madagascar	palestine	palestine
samoa	palestine	palestine
turkmenistan	palestine	palestine
eritrea	palestine	palestine
kazakhstan	palestine	palestine
greece	1987	1987
iraq	syrian	syrian
azerbaijan	beirut	beirut
mali	palestine	palestine
thailand	tokyo	tokyo
gambia	palestine	palestine
china	china	china
lebanon	lebanese	lebanese
serbia	tokyo	tokyo
belize	palestine	palestine
germany	beirut	beirut
switzerland	palestine	palestine
kyrgyzstan	palestine	palestine
slovakia	palestine	palestine
belgium	beirut	he
romania	attracted	attracted
hungary	1987	1987
burundi	palestine	palestine
egypt	palestine	palestine
australia	somalia	somalia
venezuela	palestine	palestine
moldova	palestine	palestine
guinea	palestine	palestine
denmark	hill	hill
senegal	palestine	palestine
syria	beirut	beirut
bangladesh	palestine	palestine
qatar	palestine	palestine
ireland	cork	english
tajikistan	palestine	palestine
tuvalu	palestine	palestine
botswana	palestine	palestine
guyana	clifford	attracted
madagascar	poland	poland
samoa	poland	poland
turkmenistan	poland	poland
eritrea	poland	poland
kazakhstan	poland	poland
greece	greece	greece
iraq	syrian	syrian
azerbaijan	syrian	syrian
mali	poland	poland
thailand	thailand	thailand
gambia	poland	poland
china	thailand	thailand
lebanon	syrian	syrian
serbia	korea	korea
belize	poland	poland
germany	petersburg	petersburg
switzerland	poland	poland
kyrgyzstan	poland	poland
slovakia	poland	poland
belgium	turkish	english
romania	romania	romania
hungary	hungary	hungary
burundi	poland	poland
egypt	syrian	syrian
australia	syrian	syrian
venezuela	poland	poland
moldova	poland	poland
guinea	poland	poland
denmark	graduating	graduating
senegal	poland	poland
syria	syrian	syrian
bangladesh	poland	poland
qatar	poland	poland
ireland	cork	english
tajikistan	poland	poland
tuvalu	poland	poland
botswana	poland	poland
guyana	in	in
vietnam	poland	poland
samoa	mauritius	mauritius
turkmenistan	mauritius	mauritius
eritrea	mauritius	mauritius
kazakhstan	mauritius	mauritius
greece	revived	revived
iraq	marched	marched
azerbaijan	latvian	latvian
mali	mauritius	mauritius
thailand	thailand	thailand
gambia	mauritius	mauritius
china	paralympic	paralympic
lebanon	ethiopia	ethiopia
serbia	ethiopia	ethiopia
belize	mauritius	mauritius
germany	daniel	was
switzerland	mauritius	mauritius
kyrgyzstan	mauritius	mauritius
slovakia	mauritius	mauritius
belgium	mauritius	mauritius
romania	largely	largely
hungary	hungary	hungary
burundi	mauritius	mauritius
egypt	establishment	establishment
australia	later	later
venezuela	mauritius	mauritius
moldova	mauritius	mauritius
guinea	mauritius	mauritius
denmark	graduating	graduating
senegal	mauritius	mauritius
syria	syrian	syrian
bangladesh	mauritius	mauritius
qatar	mauritius	mauritius
ireland	finland	finland
tajikistan	mauritius	mauritius
tuvalu	mauritius	mauritius
botswana	mauritius	mauritius
guyana	ruined	director
vietnam	mauritius	mauritius
zimbabwe	mauritius	mauritius
turkmenistan	fiji	fiji
eritrea	fiji	fiji
kazakhstan	fiji	fiji
greece	at	at
iraq	corps	corps
azerbaijan	peninsula	peninsula
mali	fiji	fiji
thailand	belarus	belarus
gambia	fiji	fiji
china	shanghai	shanghai
lebanon	at	at
serbia	serbia	serbia
belize	fiji	fiji
germany	at	at
switzerland	fiji	fiji
kyrgyzstan	fiji	fiji
slovakia	fiji	fiji
belgium	queensland	queensland
romania	romanian	romanian
hungary	hungary	hungary
burundi	fiji	fiji
egypt	spanish	spanish
australia	australia	australia
venezuela	fiji	fiji
moldova	fiji	fiji
guinea	fiji	fiji
denmark	describes	describes
senegal	fiji	fiji
syria	syrian	syrian
bangladesh	fiji	fiji
qatar	fiji	fiji
ireland	week	week
tajikistan	fiji	fiji
tuvalu	fiji	fiji
botswana	fiji	fiji
guyana	fielding	fielding
vietnam	fiji	fiji
zimbabwe	fiji	fiji
cuba	spanish	spanish
eritrea	!align="right	!align="right
kazakhstan	!align="right	!align="right
greece	mae	mae
iraq	iraq	iraq
azerbaijan	latvian	latvian
mali	!align="right	!align="right
thailand	thailand	thailand
gambia	!align="right	!align="right
china	china	china
lebanon	lebanese	lebanese
serbia	serbia	serbia
belize	!align="right	!align="right
germany	aires	aires
switzerland	!align="right	!align="right
kyrgyzstan	!align="right	!align="right
slovakia	!align="right	!align="right
belgium	amsterdam	amsterdam
romania	istanbul	istanbul
hungary	hungary	hungary
burundi	!align="right	!align="right
egypt	egypt	egypt
australia	sydney	sydney
venezuela	!align="right	!align="right
moldova	!align="right	!align="right
guinea	!align="right	!align="right
denmark	stockholm	stockholm
senegal	!align="right	!align="right
syria	syrian	syrian
bangladesh	!align="right	!align="right
qatar	!align="right	!align="right
ireland	cork	all-ireland
tajikistan	!align="right	!align="right
tuvalu	!align="right	!align="right
botswana	!align="right	!align="right
guyana	lacrosse	lacrosse
vietnam	!align="right	!align="right
zimbabwe	!align="right	!align="right
cuba	cuba	cuba
finland	estonian	estonian
kazakhstan	!align="right	!align="right
greece	mae	mae
iraq	iraq	iraq
azerbaijan	latvian	latvian
mali	!align="right	!align="right
thailand	thailand	thailand
gambia	!align="right	!align="right
china	china	china
lebanon	lebanese	lebanese
serbia	serbia	serbia
belize	!align="right	!align="right
germany	aires	aires
switzerland	!align="right	!align="right
kyrgyzstan	!align="right	!align="right
slovakia	!align="right	!align="right
belgium	amsterdam	amsterdam
romania	istanbul	istanbul
hungary	hungary	hungary
burundi	!align="right	!align="right
egypt	egypt	egypt
australia	sydney	sydney
venezuela	!align="right	!align="right
moldova	!align="right	!align="right
guinea	!align="right	!align="right
denmark	stockholm	stockholm
senegal	!align="right	!align="right
syria	syrian	syrian
bangladesh	!align="right	!align="right
qatar	!align="right	!align="right
ireland	cork	all-ireland
tajikistan	!align="right	!align="right
tuvalu	!align="right	!align="right
botswana	!align="right	!align="right
guyana	lacrosse	lacrosse
vietnam	!align="right	!align="right
zimbabwe	!align="right	!align="right
cuba	cuba	cuba
finland	estonian	estonian
pakistan	!align="right	!align="right
greece	iceland	iceland
iraq	afghan	afghan
azerbaijan	azerbaijan	azerbaijan
mali	croatia	croatia
thailand	thailand	thailand
gambia	croatia	croatia
china	thailand	thailand
lebanon	bahrain	bahrain
serbia	serbia	serbia
belize	croatia	croatia
germany	bulgarian	bulgarian
switzerland	croatia	croatia
kyrgyzstan	croatia	croatia
slovakia	croatia	croatia
belgium	bulgarian	bulgarian
romania	romanian	romanian
hungary	hungary	hungary
burundi	croatia	croatia
egypt	egypt	egypt
australia	thailand	thailand
venezuela	croatia	croatia
moldova	croatia	croatia
guinea	croatia	croatia
denmark	bulgarian	bulgarian
senegal	croatia	croatia
syria	syrian	syrian
