rougher	easier	easier
rough	!align="right	!align="right
roughest	worst	worst
rough	!align="right	!align="right
rougher	!align="right	!align="right
roughest	!align="right	!align="right
meaner	smarter	smarter
mean	!align="right	!align="right
meanest	worst	worst
mean	!align="right	!align="right
meaner	!align="right	!align="right
meanest	!align="right	!align="right
heavier	heavier	heavier
heavy	heavy	heavy
heaviest	heaviest	heaviest
heavy	heavy	heavy
heavier	heavier	heavier
heaviest	heavy	heavy
mightier	knockout	knockout
mighty	!align="right	!align="right
mightiest	funniest	funniest
mighty	!align="right	!align="right
mightier	!align="right	!align="right
mightiest	!align="right	!align="right
noisier	quieter	quieter
noisy	!align="right	!align="right
noisiest	funniest	funniest
noisy	!align="right	!align="right
noisier	!align="right	!align="right
noisiest	!align="right	!align="right
worse	good	worse
bad	fairgrounds	fairgrounds
worst	worst	worst
bad	bad	bad
worse	worse	worse
worst	worst	worst
sadder	worse	worse
sad	!align="right	!align="right
saddest	worst	worst
sad	!align="right	!align="right
sadder	!align="right	!align="right
saddest	!align="right	!align="right
wilder	milder	milder
wild	allen	allen
wildest	lowest	lowest
wild	!align="right	!align="right
wilder	!align="right	!align="right
wildest	lowest	clooney
stricter	stricter	stricter
strict	strict	strict
strictest	second-highest	statutory
strict	!align="right	!align="right
stricter	!align="right	!align="right
strictest	second-highest	second-highest
narrower	smaller	smaller
narrow	narrow	narrow
narrowest	narrowest	narrowest
narrow	narrow	narrow
narrower	larger	larger
narrowest	narrow	narrow
classier	!align="right	!align="right
classy	!align="right	!align="right
classiest	!align="right	!align="right
classy	!align="right	!align="right
classier	!align="right	!align="right
classiest	!align="right	!align="right
earlier	late	late
early	previous	previous
earliest	late	earliest
early	extant	extant
earlier	larger	larger
earliest	previous	previous
fatter	carbohydrate	carbohydrate
fat	!align="right	!align="right
fattest	sexiest	volume
fat	!align="right	!align="right
fatter	!align="right	!align="right
fattest	!align="right	!align="right
fuller	higher	higher
full	osbourne	osbourne
fullest	maximum	maximum
full	!align="right	!align="right
fuller	!align="right	!align="right
fullest	finest	finest
costlier	less	less
costly	!align="right	!align="right
costliest	expensive	expensive
costly	!align="right	!align="right
costlier	!align="right	!align="right
costliest	!align="right	!align="right
tougher	upper	upper
tough	difficult	difficult
toughest	toughest	toughest
tough	uphill	uphill
tougher	upper	upper
toughest	highest	striving
gentler	upper	upper
gentle	!align="right	!align="right
gentlest	highest	highest
gentle	!align="right	!align="right
gentler	!align="right	!align="right
gentlest	!align="right	!align="right
shorter	upper	shorter
short	short	short
shortest	longest	longest
short	short	short
shorter	upper	upper
shortest	longest	longest
softer	upper	upper
soft	soft	soft
softest	fruits	fruits
soft	!align="right	!align="right
softer	!align="right	!align="right
softest	highest	highest
older	upper	upper
old	old	old
oldest	older	older
old	earliest	earliest
older	upper	upper
oldest	younger	eldest
richer	richer	richer
rich	vast	rich
richest	richest	richest
rich	small	small
richer	smaller	smaller
richest	richest	richest
weaker	weaker	weaker
weak	weak	strong
weakest	strongest	strongest
weak	small	weak
weaker	weaker	weaker
weakest	biggest	strongest
prettier	worse	worse
pretty	!align="right	!align="right
prettiest	oldest	oldest
pretty	!align="right	!align="right
prettier	!align="right	!align="right
prettiest	!align="right	!align="right
cooler	cooler	cooler
cool	warm	warm
coolest	hottest	hottest
cool	!align="right	!align="right
cooler	!align="right	!align="right
coolest	biggest	wettest
luckier	smarter	smarter
lucky	!align="right	!align="right
luckiest	biggest	biggest
lucky	!align="right	!align="right
luckier	!align="right	!align="right
luckiest	!align="right	!align="right
lighter	younger	ultraviolet
light	dark	dark
lightest	largest	largest
light	!align="right	!align="right
lighter	!align="right	!align="right
lightest	largest	largest
shorter	shorter	shorter
short	short	short
shortest	longest	longest
short	short	short
shorter	shorter	shorter
shortest	longest	longest
fewer	handful	handful
few	additional	additional
fewest	earliest	earliest
few	16.3	16.3
fewer	16.3	16.3
fewest	largest	largest
sharper	younger	younger
sharp	rudder	rudder
sharpest	largest	largest
sharp	!align="right	!align="right
sharper	!align="right	!align="right
sharpest	largest	largest
taller	younger	younger
tall	tall	feet
tallest	tallest	tallest
tall	tall	tall
taller	younger	younger
tallest	tallest	tallest
smoother	lighter	faster
smooth	delicate	delicate
smoothest	formula_17	formula_17
smooth	!align="right	!align="right
smoother	!align="right	!align="right
smoothest	best	best
nicer	lighter	lighter
nice	!align="right	!align="right
nicest	oldest	poorest
nice	!align="right	!align="right
nicer	!align="right	!align="right
nicest	!align="right	!align="right
broader	wider	wider
broad	broad	broad
broadest	broader	widest
broad	!align="right	!align="right
broader	!align="right	!align="right
broadest	broad	openness
savvier	!align="right	!align="right
savvy	!align="right	!align="right
savviest	!align="right	!align="right
savvy	!align="right	!align="right
savvier	!align="right	!align="right
savviest	!align="right	!align="right
greater	greater	greater
great	considerable	considerable
greatest	greatest	greatest
great	large	significant
greater	larger	significant
greatest	greatest	greatest
wilder	darker	darker
wild	chaney	russell
wildest	darker	darker
wild	!align="right	!align="right
wilder	!align="right	!align="right
wildest	barnum	barnum
smoother	slightly	slightly
smooth	gentle	gentle
smoothest	blackish	blackish
smooth	!align="right	!align="right
smoother	!align="right	!align="right
