iraq	syria	iraq
thailand	thailand	thailand
china	china	china
germany	germany	germany
switzerland	switzerland	switzerland
egypt	egypt	egypt
australia	australia	australia
vietnam	china	china
cuba	cuba	cuba
finland	finland	finland
pakistan	india	india
afghanistan	syria	syria
england	russia	russia
spain	portugal	portugal
russia	russia	russia
norway	norway	norway
canada	canada	canada
france	france	france
italy	italy	italy
sweden	sweden	norway
iran	iran	iran
japan	japan	japan
thailand	afghanistan	afghanistan
china	china	china
germany	germany	germany
switzerland	germany	germany
egypt	libya	libya
australia	vietnam	vietnam
vietnam	afghanistan	vietnam
cuba	cuba	cuba
finland	estonia	estonia
pakistan	afghanistan	afghanistan
afghanistan	afghanistan	afghanistan
england	afghanistan	uk
spain	spain	colombia
russia	russia	russia
norway	afghanistan	norway
canada	afghanistan	afghanistan
france	france	france
italy	italy	italy
sweden	sweden	sweden
iran	iran	iran
japan	japan	japan
greece	greece	greece
china	china	china
germany	germany	germany
switzerland	switzerland	togo
egypt	egypt	egypt
australia	australia	australia
vietnam	vietnam	vietnam
cuba	peru	peru
finland	finland	finland
pakistan	tajikistan	tajikistan
afghanistan	afghanistan	afghanistan
england	ireland	ireland
spain	spain	spain
russia	russia	russia
norway	norway	norway
canada	canada	canada
france	france	france
italy	italy	italy
sweden	sweden	sweden
iran	iran	iran
japan	japan	japan
greece	bulgaria	bulgaria
iraq	iraq	iraq
germany	germany	germany
switzerland	india	germany
egypt	egypt	egypt
australia	australia	australia
vietnam	vietnam	vietnam
cuba	cuba	cuba
finland	finland	finland
pakistan	india	india
afghanistan	afghanistan	afghanistan
england	england	england
spain	spain	spain
russia	russia	russia
norway	norway	norway
canada	canada	canada
france	france	france
italy	italy	italy
sweden	sweden	sweden
iran	iran	iran
japan	japan	japan
greece	greece	greece
iraq	iraq	iraq
thailand	thailand	thailand
switzerland	austria	austria
egypt	italy	italy
australia	australia	australia
vietnam	italy	italy
cuba	cuba	cuba
finland	italy	italy
pakistan	italy	pakistan
afghanistan	italy	afghanistan
england	italy	italy
spain	italy	spain
russia	russia	russia
norway	norway	norway
canada	canada	canada
france	france	france
italy	italy	italy
sweden	sweden	sweden
iran	iran	iran
japan	japan	japan
greece	italy	italy
iraq	italy	iraq
thailand	italy	thailand
china	china	china
egypt	italy	turkey
australia	belgium	australia
vietnam	italy	italy
cuba	spain	spain
finland	finland	finland
pakistan	italy	turkey
afghanistan	syria	syria
england	italy	italy
spain	spain	spain
russia	russia	russia
norway	norway	norway
canada	canada	canada
france	france	france
italy	italy	italy
sweden	sweden	sweden
iran	iran	iran
japan	japan	japan
greece	italy	italy
iraq	iraq	iraq
thailand	thailand	thailand
china	china	china
germany	germany	germany
australia	greece	belgium
vietnam	china	china
cuba	cuba	cuba
finland	estonia	estonia
pakistan	greece	d'ivoire
afghanistan	syria	syria
england	greece	greece
spain	spain	spain
russia	russia	russia
norway	norway	norway
canada	greece	canada
france	france	france
italy	italy	italy
sweden	sweden	sweden
iran	iran	iran
japan	japan	japan
greece	greece	greece
iraq	iraq	iraq
thailand	thailand	thailand
china	china	china
germany	germany	germany
switzerland	austria	austria
vietnam	japan	japan
cuba	cuba	cuba
finland	finland	finland
pakistan	india	india
afghanistan	india	india
england	england	england
spain	spain	spain
russia	russia	russia
norway	norway	norway
canada	canada	canada
france	france	france
italy	italy	italy
sweden	sweden	sweden
iran	iran	iran
japan	japan	japan
greece	italy	italy
iraq	india	india
thailand	japan	japan
china	china	china
germany	germany	germany
switzerland	austria	austria
egypt	india	india
cuba	cuba	cuba
finland	korea	finland
pakistan	pakistan	pakistan
afghanistan	afghanistan	afghanistan
england	england	england
spain	spain	spain
russia	korea	korea
norway	norway	norway
canada	ontario	ontario
france	france	france
italy	italy	italy
sweden	norway	norway
iran	iran	iran
japan	korea	korea
greece	greece	greece
iraq	iraq	iraq
thailand	thailand	thailand
china	china	china
germany	germany	germany
switzerland	korea	germany
egypt	iraq	egypt
