rougher	surfaces	surfaces
rough	!align="right	!align="right
roughest	singer-songwriter	singer-songwriter
rough	!align="right	!align="right
rougher	!align="right	!align="right
roughest	!align="right	!align="right
meaner	estimator	estimator
mean	!align="right	!align="right
meanest	nominated	nominated
mean	!align="right	!align="right
meaner	!align="right	!align="right
meanest	!align="right	!align="right
heavier	heavier	disorganized
heavy	heavy	heavy
heaviest	nominated	nominated
heavy	morale	morale
heavier	much	much
heaviest	heavy	heavy
mightier	flaming	flaming
mighty	!align="right	!align="right
mightiest	awards	awards
mighty	!align="right	!align="right
mightier	!align="right	!align="right
mightiest	!align="right	!align="right
noisier	in-flight	in-flight
noisy	!align="right	!align="right
noisiest	nominated	gaze
noisy	!align="right	!align="right
noisier	!align="right	!align="right
noisiest	!align="right	!align="right
worse	perception	perception
bad	plagued	plagued
worst	tally	tally
bad	heels	heels
worse	better	better
worst	worst	worst
sadder	mahmud	mahmud
sad	!align="right	!align="right
saddest	tally	tally
sad	!align="right	!align="right
sadder	!align="right	!align="right
saddest	!align="right	!align="right
wilder	lemur	lemur
wild	peralta	peralta
wildest	number-one	number-one
wild	!align="right	!align="right
wilder	!align="right	!align="right
wildest	neal	neal
stricter	restriction	restriction
strict	strict	strict
strictest	observance	64th
strict	!align="right	!align="right
stricter	!align="right	!align="right
strictest	second-highest	pending
narrower	termen	termen
narrow	concave	concave
narrowest	termen	underside
narrow	calais	calais
narrower	serrated	serrated
narrowest	second-highest	aosta
classier	!align="right	!align="right
classy	!align="right	!align="right
classiest	!align="right	!align="right
classy	!align="right	!align="right
classier	!align="right	!align="right
classiest	!align="right	!align="right
earlier	late	late
early	later	later
earliest	late	hottest
early	1630	14th-century
earlier	larger	cbd
earliest	previous	previous
fatter	saturation	saturation
fat	!align="right	!align="right
fattest	compilation	compilation
fat	!align="right	!align="right
fatter	!align="right	!align="right
fattest	!align="right	!align="right
fuller	degrees	degrees
full	burgess	burgess
fullest	top	top
full	!align="right	!align="right
fuller	!align="right	!align="right
fullest	lou	lou
costlier	alternatives	alternatives
costly	!align="right	!align="right
costliest	simplest	simplest
costly	!align="right	!align="right
costlier	!align="right	!align="right
costliest	!align="right	!align="right
tougher	upper	upper
tough	constraint	faked
toughest	shutouts	shutouts
tough	sla	sla
tougher	upper	upper
toughest	rebounded	rebounded
gentler	upper	upper
gentle	!align="right	!align="right
gentlest	melancholy	melancholy
