iraq	!	!
thailand	!	!
china	!	!
germany	vienna	vienna
switzerland	!	!
egypt	!	!
australia	!	!
vietnam	!	!
cuba	!	!
finland	!	!
pakistan	!	!
afghanistan	!	!
england	london.	london.
spain	!	!
russia	berlin	berlin
norway	!	!
canada	!	!
france	paris,	paris,
italy	egypt	egypt
sweden	!	!
iran	!	!
japan	!	!
thailand	raf	raf
china	raf	raf
germany	vienna	vienna
switzerland	raf	raf
egypt	raf	raf
australia	raf	raf
vietnam	raf	raf
cuba	raf	raf
finland	raf	raf
pakistan	raf	raf
afghanistan	raf	raf
england	london.	london.
spain	raf	raf
russia	denmark	reaching
norway	raf	raf
canada	raf	raf
france	paris,	paris,
italy	egypt	egypt
sweden	raf	raf
iran	raf	raf
japan	raf	raf
greece	raf	raf
china	!	!
germany	vienna	vienna
switzerland	!	!
egypt	!	!
australia	!	!
vietnam	!	!
cuba	!	!
finland	!	!
pakistan	!	!
afghanistan	!	!
england	london.	london.
spain	!	!
russia	berlin	berlin
norway	!	!
canada	!	!
france	paris,	paris,
italy	egypt	egypt
sweden	!	!
iran	!	!
japan	!	!
greece	!	!
iraq	!	!
germany	vienna	vienna
switzerland	korea	korea
egypt	korea	korea
australia	korea	korea
vietnam	korea	korea
cuba	korea	korea
finland	korea	korea
pakistan	korea	korea
afghanistan	korea	korea
england	london.	london.
spain	korea	korea
russia	paris,	paris,
norway	korea	korea
canada	korea	korea
france	paris,	paris,
italy	egypt	egypt
sweden	korea	korea
iran	korea	korea
japan	korea	korea
greece	korea	korea
iraq	korea	korea
thailand	korea	korea
switzerland	!	!
egypt	!	!
australia	!	!
vietnam	!	!
cuba	!	!
finland	!	!
pakistan	!	!
afghanistan	!	!
england	dublin	dublin
spain	!	!
russia	nature	nature
norway	!	!
canada	!	!
france	travelled	travelled
italy	egypt	china,
sweden	!	!
iran	!	!
japan	!	!
greece	!	!
iraq	!	!
thailand	!	!
china	!	!
egypt	!	!
australia	!	!
vietnam	!	!
cuba	!	!
finland	!	!
pakistan	!	!
afghanistan	!	!
england	london.	london.
spain	!	!
russia	berlin	berlin
norway	!	!
canada	!	!
france	paris,	paris,
italy	egypt	egypt
sweden	!	!
iran	!	!
japan	!	!
greece	!	!
iraq	!	!
thailand	!	!
china	!	!
germany	vienna	vienna
australia	rome	rome
vietnam	rome	rome
cuba	rome	rome
finland	rome	rome
pakistan	rome	rome
afghanistan	rome	rome
england	london.	london.
spain	rome	rome
russia	reaching	reaching
norway	rome	rome
canada	rome	rome
france	rome	rome
italy	japan.	japan.
sweden	rome	rome
iran	rome	rome
japan	rome	rome
greece	rome	rome
iraq	rome	rome
thailand	rome	rome
china	rome	rome
germany	vienna	vienna
switzerland	rome	rome
vietnam	australia,	australia,
cuba	australia,	australia,
finland	australia,	australia,
pakistan	australia,	australia,
afghanistan	australia,	australia,
england	london.	london.
spain	australia,	australia,
russia	sri	sri
norway	australia,	australia,
canada	australia,	australia,
france	paris,	paris,
italy	india.	india.
sweden	australia,	australia,
iran	australia,	australia,
japan	australia,	australia,
greece	australia,	australia,
iraq	australia,	australia,
thailand	australia,	australia,
china	australia,	australia,
germany	britain	britain
switzerland	australia,	australia,
egypt	australia,	australia,
cuba	revolutionary	revolutionary
finland	revolutionary	revolutionary
pakistan	revolutionary	revolutionary
afghanistan	revolutionary	revolutionary
england	london.	london.
spain	revolutionary	revolutionary
russia	1948	1948
norway	revolutionary	revolutionary
canada	revolutionary	revolutionary
france	paris,	finals
italy	egypt	egypt
sweden	revolutionary	revolutionary
iran	revolutionary	revolutionary
japan	revolutionary	revolutionary
greece	revolutionary	revolutionary
iraq	revolutionary	revolutionary
thailand	revolutionary	revolutionary
china	revolutionary	revolutionary
germany	vienna	vienna
switzerland	revolutionary	revolutionary
egypt	revolutionary	revolutionary
australia	revolutionary	revolutionary
finland	!	!
pakistan	!	!
afghanistan	!	!
england	london.	london.
spain	!	!
russia	berlin	berlin
norway	!	!
canada	!	!
france	paris,	paris,
italy	egypt	egypt
sweden	!	!
iran	!	!
japan	!	!
greece	!	!
iraq	!	!
thailand	!	!
china	!	!
germany	vienna	vienna
switzerland	!	!
egypt	!	!
australia	!	!
vietnam	!	!
pakistan	!	!
afghanistan	!	!
england	london.	london.
spain	!	!
russia	berlin	berlin
norway	!	!
canada	!	!
france	paris,	paris,
italy	egypt	egypt
