0.11995804	1.58
0.16377126	9.2
0.20717289	8.77
0.20510855	9.55
0.11843545	0.95
0.10396263	8.75
0.21880063	9.17
0.30372196	1.23
0.18960972	9.58
0.20111094	8.93
0.21970727	1.03
0.15251777	8.42
0.24134587	0.58
0.15910545	7.78
0.055798337	1.38
0.090735674	0.55
0.14363281	9.57
0.060707096	0.95
0.23957685	9.47
0.16450556	8.05
0.1019622	6.83
0.08106646	0.6
0.118722916	9.7
0.17438923	6.67
0.15869363	8.63
0.03630585	9.02
0.18869406	1.28
0.294597	1.18
0.19985786	9.4
0.03820073	0.87
0.111654244	8.47
0.23556018	8.72
0.06820895	5
0.022926886	0.72
0.10753126	9.2
0.08689508	7.62
0.14361738	0.95
0.09884127	8.05
0.16407534	6.38
0.13339248	6.5
0.23041971	8.27
0.037674822	7.27
0.05745818	9.55
0.062446866	0.67
0.0	6.03
0.046760738	6.73
0.120832674	3.17
0.19340365	0.63
0.08323074	1.6
0.06858996	0.75
0.052250925	0.35
0.08151098	0.87
0.08393271	7.37
0.14586262	0.65
0.049835782	1.45
0.1253137	1.18
0.09495092	0.52
0.15020797	4.1
0.15604259	8.42
0.24401511	8.97
0.052099854	1.08
0.079550974	7.25
0.24549024	8.82
0.16852635	8.18
0.0	5.5
0.15175986	9.17
0.06095472	5.9
0.0	2.38
0.1720343	3.57
0.041630775	6.18
0.0	2.47
0.20814918	9.37
0.14837997	4.28
0.08364416	4.2
0.19894949	0.73
0.095261484	0.23
0.14820392	0.55
0.06595813	2
0.097746596	1.12
0.05936718	1.17
0.18394437	0.6
0.085804805	7.63
0.05973632	2.65
0.08865889	8.05
0.12490245	1.17
0.2203011	8.65
0.13657665	8.48
0.13177368	5.07
0.113175444	8.02
0.0	8.25
0.18155591	6.58
-0.0043351036	5.95
0.115897395	5.4
0.1264227	3.57
0.16056532	6.98
0.050167672	5.9
0.1296922	1.6
0.17902125	7.78
0.08888803	5.9
0.018507168	7.05
0.11529603	3.97
0.0832406	1.97
0.0832406	2.07
0.098790735	0.48
0.12601878	0.58
0.11430513	0.4
0.018237969	0.98
0.1312781	0.4
0.08330247	0.48
0.16399704	0.48
0.033535372	0.3
0.3859898	2.3
0.15161292	6.35
0.22876078	3.17
0.20296016	1.88
0.39926538	2.2
0.18809563	3.65
0.26173168	5.5
0.17687318	8.33
0.23073843	0.7
0.07885843	8.78
0.16770835	9.35
0.08677377	6.67
0.19781673	2.88
0.10894165	8.1
0.28339127	3.33
0.24137203	7.07
0.39898863	7.12
0.21543749	9.25
0.44786635	8.87
0.13379867	7.85
0.13110349	3.68
0.16311635	7.88
0.27765182	1.75
0.22519416	9.47
0.30223313	6.43
0.17516367	7.53
0.20228094	3.27
0.2680427	2.47
0.19100823	2.98
0.15650249	9.52
0.20874172	5.63
