0.240591	7.62
0.47258	8.46
0.356863	8.11
0.18154	7.53
0.144012	5.63
0.155939	3.94
0.252392	7.53
0.163587	7.31
0.0925112	5.75
0.310108	8.81
0.17742	8.62
0.296944	8.59
0.255094	8.50
0.503294	8.50
0.339257	8.38
0.391647	8.34
0.12026	8.31
0.276658	8.31
0.43468	8.31
0.319579	8.27
0.283201	8.21
0.272561	8.16
0.36457	8.13
0.191918	8.12
0.255094	8.12
0.312683	8.08
0.240935	8.06
0.267755	8.06
0.118138	8.03
0.193615	8.00
0.387144	7.94
0.225722	7.94
0.222839	7.92
0.26157	7.92
0.261766	7.91
0.288679	7.85
0.263239	7.73
0.358055	7.72
0.196689	7.69
0.349046	7.69
0.248721	7.69
0.372526	7.65
0.165593	7.65
0.137581	7.61
0.367614	7.58
0.151092	7.57
0.150165	7.56
0.26938	7.50
0.236666	7.50
0.39004	7.48
0.174803	7.47
0.206861	7.46
0.176681	7.46
0.143075	7.42
0.203941	7.41
0.22499	7.38
0.136938	7.38
0.195808	7.38
0.11828	7.29
0.12166	7.25
0.250223	7.23
0.193736	7.16
0.000618054	7.13
0.255845	7.08
0.18813	7.03
0.323806	7.03
0.205128	7.03
0.228876	7.00
0.218216	6.97
0.175059	6.94
0.117263	6.88
0.0935321	6.85
0.323042	6.85
0.226397	6.81
0.248816	6.78
0.240159	6.77
0.186034	6.75
0.185525	6.73
0.186716	6.73
0.189957	6.72
0.0842839	6.69
0.132297	6.69
0.198649	6.65
0.327575	6.63
0.204584	6.58
0.10027	6.58
0.2896	6.56
0.234541	6.56
0.080916	6.53
0.138779	6.48
0.0601054	6.47
0.274945	6.47
0.247762	6.46
0.104806	6.44
0.196627	6.42
0.361929	6.41
0.09083	6.38
0.136015	6.34
0.158563	6.34
0.260408	6.34
0.115112	6.34
0.101243	6.31
0.208071	6.27
0.153595	6.25
0.12265	6.25
0.0497761	6.25
0.0792418	6.25
0.139255	6.22
0.045443	6.19
0.183448	6.19
0.210969	6.19
0.255714	6.19
0.0884514	6.09
0.16618	6.06
0.054038	6.03
0.144034	6.00
0.0639058	6.00
0.191046	6.00
0.197028	5.97
0.254391	5.97
0.0932566	5.96
0.131896	5.94
0.113715	5.94
0.125777	5.94
0.120555	5.91
0.0628988	5.91
0.0384918	5.90
0.224151	5.88
0.210722	5.87
0.117054	5.85
0.210585	5.65
0.00986288	5.63
0.261519	5.63
0.161906	5.63
0.148138	5.54
0.109495	5.47
0.156745	5.44
0.165195	5.41
0.0396527	5.34
0.0561829	5.31
0.15793	5.31
0.14047	5.31
0.172446	5.28
0.0334167	5.25
-0.000462855	5.19
0.0729261	5.16
0.134982	5.09
0.311096	5.06
0.195852	5.03
0.105687	5.00
0.0290859	5.00
0.234594	4.97
0.0887107	4.94
0.149052	4.94
0.00635021	4.88
0.074192	4.81
0.145961	4.75
0.0805613	4.75
0.235714	4.75
0.188114	4.69
0.104458	4.62
0.148405	4.59
0.105759	4.56
0.0772055	4.50
0.16517	4.47
0.081573	4.47
0.218067	4.47
0.112009	4.46
0.0691524	4.38
0.168014	4.38
0.13636	4.25
0.2091	4.25
0.0634527	4.25
0.112504	4.13
0.186031	4.06
0.161402	4.06
-0.00914923	3.97
0.0948167	3.91
0.130579	3.88
0.0733444	3.88
0.0711208	3.88
0.161308	3.88
0.044552	3.85
0.124186	3.78
0.116661	3.75
0.0999113	3.73
0.0929207	3.69
0.177733	3.69
0.0944063	3.69
0.136233	3.69
0.0518505	3.63
0.0918472	3.63
0.180692	3.56
0.106512	3.47
0.190981	3.44
0.164078	3.38
0.114099	3.38
0.132319	3.31
0.0742057	3.31
0.114853	3.31
0.0457239	3.25
0.154942	3.19
0.121077	3.16
0.132661	3.15
0.167146	3.08
0.13972	3.04
0.209248	3.00
0.0511546	3.00
0.129919	2.97
0.041312	2.94
0.0794653	2.94
0.113365	2.88
0.0696966	2.81
0.123309	2.75
0.0539915	2.69
-0.0225394	2.69
0.140931	2.65
0.0475279	2.63
0.0775094	2.56
0.0813145	2.56
0.0026124	2.50
0.0259802	2.40
0.0717763	2.38
0.00260872	2.38
0.0841701	2.31
0.0822599	2.25
0.153211	2.22
0.0281296	2.08
0.241186	2.08
0.0463175	1.94
0.0470729	1.92
0.0966762	1.85
0.0785579	1.81
0.0821058	1.81
0.0801712	1.81
0.0627747	1.77
0.0260447	1.75
0.0730303	1.62
0.0198634	1.62
0.0552582	1.31
0.0686487	1.31
0.00473589	1.19
0.0203149	0.92
0.172626	0.92
0.0707905	0.92
0.123978	0.92
-0.052909	0.88
0.0510336	0.62
-0.0266726	0.54
0.0810001	0.54
0.0868513	0.31
0.00755322	0.23
