rougher	surface	surface
rough	bad	rough
roughest	awards	top
rough	!align="left	valid
rougher	!align="left	!align="right
roughest	awards	rock
meaner	can	probability
mean	!align="left	ballots
meanest	awards	category
mean	!align="left	valid
meaner	!align="left	!align="right
meanest	!align="left	ballots
heavier	heavier	tanks
heavy	lighter	heavy
heaviest	awards	infantry
heavy	heavy	heavy
heavier	heavier	heavier
heaviest	awards	heavy
mightier	the	the
mighty	!align="left	ballots
mightiest	awards	awards
mighty	!align="left	valid
mightier	!align="left	!align="right
mightiest	!align="left	ballots
noisier	noise	noise
noisy	!align="left	ballots
noisiest	awards	music
noisy	!align="left	valid
noisier	!align="left	!align="right
noisiest	!align="left	ballots
worse	that	that
bad	school	her
worst	you	i'm
bad	school	school
worse	increases	that
worst	worst	worst
sadder	that	emotional
sad	!align="left	!align="right
saddest	it's	i'm
sad	!align="left	!align="right
sadder	!align="left	valid
saddest	!align="left	!align="right
wilder	animals	animals
wild	school	ann
wildest	species	endangered
wild	school	little
wilder	increases	expect
wildest	he	starring
stricter	laws	restrictions
strict	school	law
strictest	laws	laws
strict	!align="left	!align="right
stricter	!align="left	valid
strictest	strict	strict
narrower	curved	dorsal
narrow	narrow	narrow
narrowest	curved	margin
narrow	school	narrow
narrower	increases	width
narrowest	narrow	narrow
classier	increases	sophisticated
classy	!align="left	rejected
classiest	albums	nme
classy	!align="left	rejected
classier	!align="left	valid
classiest	!align="left	ballots
earlier	increased	increased
early	his	his
earliest	late	albums
early	century	century
earlier	these	are
earliest	album	song
fatter	increases	glucose
fat	!align="left	rejected
fattest	fatty	album
fat	!align="left	rejected
fatter	!align="left	valid
fattest	!align="left	ballots
fuller	increases	increases
full	his	john
fullest	album	album
full	to	to
fuller	flexibility	flexibility
fullest	album	album
costlier	costs	efficiency
costly	!align="left	rejected
costliest	expensive	expensive
costly	!align="left	rejected
costlier	!align="left	valid
costliest	!align="left	ballots
tougher	upper	right
tough	difficult	difficult
toughest	consecutive	playoff
tough	can	difficult
tougher	upper	and
toughest	ranking	game
gentler	upper	upper
gentle	!align="left	ballots
gentlest	highest	the
gentle	!align="left	valid
gentler	!align="left	valid
gentlest	!align="left	!align="right
shorter	upper	upper
short	typically	typically
shortest	the	won
short	can	can
shorter	upper	length
shortest	maximum	maximum
softer	upper	hairs
soft	soft	soft
softest	hairs	the
soft	!align="left	valid
softer	!align="left	valid
softest	highest	r&b
older	upper	located
old	65	65
oldest	the	in
old	built	built
older	upper	located
oldest	65	non-families
richer	much	much
rich	rich	rich
richest	biggest	richest
rich	are	rich
richer	smaller	are
richest	second-largest	richest
weaker	stronger	stronger
weak	weak	weak
weakest	biggest	the
weak	are	weak
weaker	shorter	weak
weakest	biggest	strongest
prettier	really	me
pretty	!align="left	ballots
prettiest	i'm	biggest
pretty	!align="left	valid
prettier	!align="left	!align="right
prettiest	!align="left	!align="right
cooler	warm	cooler
cool	temperatures	temperatures
coolest	biggest	biggest
cool	temperatures	temperatures
cooler	temperatures	temperatures
coolest	rainfall	warmest
luckier	me	me
lucky	!align="left	ballots
luckiest	biggest	biggest
lucky	!align="left	valid
luckier	!align="left	!align="right
luckiest	!align="left	!align="right
lighter	65	size
light	heavier	light
lightest	radiation	radiation
light	heavier	heavier
lighter	65	7.9
lightest	heavier	smaller
shorter	65	size
short	long	narrow
shortest	long	in
short	path	path
shorter	65	average
shortest	smaller	the
fewer	65	size
few	are	the
fewest	several	most
few	points	points
fewer	65	65
fewest	largest	largest
sharper	65	size
sharp	built	sharp
sharpest	teeth	the
sharp	!align="left	!align="right
sharper	!align="left	!align="right
sharpest	in	spire
taller	65	size
tall	tall	tall
tallest	height	tallest
tall	tower	tall
taller	65	65
tallest	tallest	tallest
smoother	convex	slightly
smooth	surface	surface
smoothest	convex	euclidean
smooth	!align="left	!align="right
smoother	!align="left	!align="right
smoothest	finite	coefficients
nicer	you	feel
nice	!align="left	!align="right
nicest	i've	we
nice	!align="left	!align="right
nicer	!align="left	!align="right
nicest	!align="left	!align="right
broader	wide	broader
broad	broad	broad
broadest	broader	defined
broad	dorsum	suffusion
broader	termen	termen
broadest	social	fundamental
savvier	confidence	confidence
savvy	!align="left	!align="right
savviest	graph	confidence
savvy	!align="left	!align="right
savvier	!align="left	!align="right
savviest	!align="left	!align="right
greater	much	much
great	is	is
greatest	of	of
great	large	album
greater	album	album
greatest	of	of
wilder	animals	animals
wild	film	starring
wildest	deer	deer
wild	you	you
wilder	allow	there's
wildest	screenplay	webb
smoother	surfaces	surfaces
smooth	smooth	smooth
smoothest	whitish	flattened
smooth	!align="left	rejected
smoother	!align="left	!align="right
smoothest	cornering	curvature
mightier	the	the
