0.205931	7.35
1.0	10.00
0.181122	5.77
0.235353	6.31
0.416547	6.77
0.287308	7.42
0.35893	6.19
0.209331	5.92
0.310003	7.00
0.263905	6.62
0.183063	6.81
0.111956	5.81
0.227745	7.73
0.446381	9.15
0.440886	8.58
0.141435	5.92
0.197696	6.69
0.175489	9.44
0.559006	9.03
0.554713	6.81
0.321172	6.63
0.0614833	2.50
0.479504	7.35
0.155776	8.46
0.269886	8.13
0.25867	6.87
0.439556	8.94
0.259904	8.96
0.367748	9.29
0.140048	8.83
0.383459	9.10
0.0	8.87
0.271085	9.02
0.347958	9.29
0.238391	8.79
0.293455	7.52
0.101405	7.10
0.18393	7.38
0.131151	4.42
0.24599	8.42
0.253932	9.04
0.221506	8.00
0.126319	8.00
0.10619	7.08
0.148429	6.85
0.137789	7.00
0.0395439	4.77
0.15708	5.62
0.393358	8.08
0.382413	6.71
0.195508	5.58
0.253629	8.45
0.257772	8.08
0.236245	8.02
0.127473	5.85
0.190059	6.04
0.136586	6.85
0.0475438	2.92
0.00138539	3.69
-0.01186	2.15
0.172059	7.42
0.263961	7.27
0.269159	8.66
0.210323	6.22
0.25606	6.50
0.0936525	7.59
0.190928	7.56
0.0635546	5.00
0.511859	8.13
0.108149	4.63
0.209686	7.88
0.0766073	5.00
0.27256	8.97
0.136979	6.44
0.588997	8.88
0.10981	6.88
0.246424	7.81
0.316613	7.63
0.330042	8.44
0.147663	7.63
0.189464	7.78
0.027147	9.22
0.12778	7.13
0.302511	7.89
0.279087	7.47
0.321727	8.34
0.273683	8.70
0.163746	7.81
0.147201	5.70
0.585583	8.36
0.434118	8.30
0.108608	5.25
0.367173	8.53
0.232062	6.88
0.37518	7.44
0.255061	5.56
0.364892	7.83
0.269895	7.59
0.233064	7.19
0.142998	6.31
0.069596	5.00
0.0370418	5.00
0.235143	4.97
0.0613301	4.94
0.0908725	4.94
-0.00399769	4.88
0.0907081	4.81
0.120617	4.75
0.062733	4.75
0.228607	4.75
0.195801	4.69
0.0816851	4.62
0.0903533	4.59
0.170132	4.56
0.135763	4.50
0.178753	4.47
0.0856024	4.47
0.135814	4.47
0.0348365	4.46
0.0399361	4.38
0.0957649	4.38
0.0718458	4.25
0.187652	4.25
0.0503509	4.25
0.146084	4.13
0.186494	4.06
0.155271	4.06
-0.0313877	3.97
0.114283	3.91
0.128704	3.88
0.056038	3.88
0.137546	3.88
0.198673	3.88
0.090193	3.85
0.129286	3.78
0.0853509	3.75
0.0622934	3.73
0.000833483	3.69
0.206229	3.69
0.0591586	3.69
0.11842	3.69
0.0152809	3.63
0.0617747	3.63
0.135843	3.56
0.0862233	3.47
0.197619	3.44
0.114745	3.38
0.0640503	3.38
0.14449	3.31
0.0432663	3.31
0.0815332	3.31
0.0033434	3.25
0.114061	3.19
0.0990067	3.16
0.128584	3.15
0.182056	3.08
0.136138	3.04
0.148064	3.00
0.0990644	3.00
0.125809	2.97
0.0496746	2.94
0.0814158	2.94
0.057668	2.88
0.0434539	2.81
0.089107	2.75
-0.0152708	2.69
0.0367143	2.69
0.134557	2.65
0.110011	2.63
0.126101	2.56
0.0687503	2.56
0.0365232	2.50
0.0673035	2.40
0.057893	2.38
-0.0073915	2.38
0.0290383	2.31
0.0920177	2.25
0.168852	2.22
0.128899	2.08
0.274913	2.08
0.00282401	1.94
0.0232402	1.92
0.0888735	1.85
0.0560054	1.81
0.0586805	1.81
0.0484084	1.81
0.0124227	1.77
0.00435663	1.75
0.0622347	1.62
0.00596987	1.62
-0.00494732	1.31
0.0690599	1.31
0.0826624	1.19
-0.0198687	0.92
0.0824778	0.92
0.0587089	0.92
0.117499	0.92
0.0069341	0.88
-0.0206767	0.62
-0.0198003	0.54
0.115192	0.54
0.0459992	0.31
-0.0169022	0.23
