!	!	!	!
!	!	!	!
china	taiwan	taiwan	spanning
germany	germany	norwegian	norwegian
!	!	!	!
greece,	turkey	spanning	spanning
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
in	travelled	2015,	2015,
league	league,	liga	liga
moscow,	yugoslavia	ukraine.	ukraine.
norwegian	norway.	norwegian	norwegian
league	league,	spanning	spanning
france	exhibited	download	download
kingdom	kingdom	freely	freely
sweden	portugal,	norwegian	norwegian
!	!	!	!
japan	japan	taiwan	taiwan
iraq.	iraq.	iraq.	iraq.
military	troops	philippines,	philippines,
military	troops	iraq.	iraq.
iraq.	iraq.	iraq.	iraq.
forces	believed	vatican	vatican
iraq.	iraq.	iraq.	iraq.
iraq.	iraq.	iraq.	iraq.
iraq.	iraq.	iraq.	iraq.
iraq.	iraq.	iraq.	iraq.
iraq.	iraq.	iraq.	iraq.
iraq.	iraq.	iraq.	iraq.
he	war	vatican	vatican
iraqi	troops	philippines	philippines
soviet	war	ukraine.	ukraine.
iraqi	war	vatican	vatican
military	islamic	fort	fort
he	war	charles	charles
of	troops	vatican	vatican
of	did	iraq.	iraq.
iraq.	iraq.	iraq.	iraq.
japanese	japanese	philippines.	philippines.
to	did	physicians	physicians
china	korea,	philippines,	philippines,
in	korea,	various	various
thailand,	china	thailand,	thailand,
thailand,	pakistan,	soviet	present-day
thailand,	china	thailand,	thailand,
thailand,	china	thailand,	thailand,
thailand,	china	thailand,	thailand,
thailand,	china	thailand,	thailand,
thailand,	china	thailand,	thailand,
thailand,	china	thailand,	thailand,
in	war	concentrate	concentrate
first	korea,	countries,	countries,
soviet	russia,	soviet	soviet
thailand,	norway,	franz	franz
thailand,	pakistan,	media,	expertise
in	war	japan	japan
roman	holy	honour	honour
thailand,	russia,	various	various
thailand,	china	thailand,	thailand,
japan	korea,	japan	japan
thailand,	pakistan,	humanitarian	humanitarian
thailand,	china	thailand,	thailand,
german	german	syria	syria
!	!	!	!
century	century	rulers	rulers
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
